"","ID","param","mean","pc2.5","pc97.5","overlap0","gel"
"dYdX4276",4276,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4277",4277,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4278",4278,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4279",4279,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4280",4280,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4281",4281,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4282",4282,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4283",4283,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4284",4284,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4285",4285,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4286",4286,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4287",4287,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4288",4288,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4289",4289,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4290",4290,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4291",4291,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4292",4292,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4293",4293,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4294",4294,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4295",4295,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4296",4296,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4297",4297,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4298",4298,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4299",4299,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4300",4300,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4301",4301,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4302",4302,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4303",4303,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4304",4304,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4305",4305,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4306",4306,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4307",4307,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4308",4308,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4309",4309,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4310",4310,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4311",4311,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4312",4312,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4313",4313,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4314",4314,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4315",4315,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4316",4316,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4317",4317,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4318",4318,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4319",4319,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4320",4320,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4321",4321,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4322",4322,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4323",4323,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4324",4324,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4325",4325,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4326",4326,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4327",4327,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4328",4328,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4329",4329,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4330",4330,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4331",4331,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4332",4332,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4333",4333,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4334",4334,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4335",4335,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4336",4336,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4337",4337,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4338",4338,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4339",4339,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4340",4340,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4341",4341,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4342",4342,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4343",4343,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4344",4344,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4345",4345,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4346",4346,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4347",4347,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4348",4348,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4349",4349,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4350",4350,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4351",4351,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4352",4352,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4353",4353,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4354",4354,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4355",4355,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4356",4356,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4357",4357,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4358",4358,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4359",4359,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4360",4360,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4361",4361,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4362",4362,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4363",4363,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4364",4364,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4365",4365,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4366",4366,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4367",4367,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4368",4368,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4369",4369,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4370",4370,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4371",4371,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4372",4372,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4373",4373,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4374",4374,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4375",4375,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4376",4376,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4377",4377,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4378",4378,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4379",4379,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4380",4380,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4381",4381,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4382",4382,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4383",4383,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4384",4384,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4385",4385,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4386",4386,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4387",4387,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4388",4388,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4389",4389,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4390",4390,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4391",4391,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4392",4392,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4393",4393,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4394",4394,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4395",4395,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4396",4396,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4397",4397,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4398",4398,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4399",4399,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4400",4400,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4401",4401,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4402",4402,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4403",4403,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4404",4404,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4405",4405,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4406",4406,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4407",4407,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4408",4408,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4409",4409,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4410",4410,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4411",4411,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4412",4412,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4413",4413,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4414",4414,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4415",4415,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4416",4416,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4417",4417,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4418",4418,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4419",4419,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4420",4420,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4421",4421,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4422",4422,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4423",4423,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4424",4424,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4425",4425,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4426",4426,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4427",4427,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4428",4428,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4429",4429,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4430",4430,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4431",4431,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4432",4432,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4433",4433,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4434",4434,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4435",4435,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4436",4436,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4437",4437,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4438",4438,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4439",4439,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4440",4440,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4441",4441,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4442",4442,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4443",4443,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4444",4444,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4445",4445,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4446",4446,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4447",4447,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4448",4448,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4449",4449,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4450",4450,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4451",4451,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4452",4452,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4453",4453,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4454",4454,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4455",4455,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4456",4456,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4457",4457,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4458",4458,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4459",4459,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4460",4460,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4461",4461,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4462",4462,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4463",4463,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4464",4464,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4465",4465,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4466",4466,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4467",4467,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4468",4468,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4469",4469,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4470",4470,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4471",4471,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4472",4472,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4473",4473,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4474",4474,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4475",4475,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4476",4476,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4477",4477,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4478",4478,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4479",4479,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4480",4480,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4481",4481,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4482",4482,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4483",4483,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4484",4484,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4485",4485,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4486",4486,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4487",4487,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4488",4488,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4489",4489,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4490",4490,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4491",4491,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4492",4492,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4493",4493,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4494",4494,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4495",4495,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4496",4496,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4497",4497,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4498",4498,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4499",4499,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4500",4500,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4501",4501,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4502",4502,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4503",4503,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4504",4504,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4505",4505,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4506",4506,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4507",4507,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4508",4508,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4509",4509,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4510",4510,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4511",4511,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4512",4512,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4513",4513,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4514",4514,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4515",4515,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4516",4516,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4517",4517,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4518",4518,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4519",4519,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4520",4520,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4521",4521,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4522",4522,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4523",4523,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4524",4524,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4525",4525,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4526",4526,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4527",4527,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4528",4528,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4529",4529,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4530",4530,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4531",4531,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4532",4532,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
"dYdX4533",4533,"dYdX",0.28302521532838,-0.165343961932785,0.732278139571519,TRUE,1.000305194371
