"","ID","param","mean","pc2.5","pc97.5","overlap0","gel"
"dYdX69",69,"dYdX",4.02969032476265,3.12134318536768,5.01853793668914,FALSE,0.9998471154313
"dYdX70",70,"dYdX",4.02234716184541,3.15593013401915,4.97909281827155,FALSE,0.999847508818202
"dYdX71",71,"dYdX",4.01581754212352,3.16651895780138,4.96843188049582,FALSE,0.999846964004168
"dYdX72",72,"dYdX",4.01281407964079,3.17817257631052,4.94768693192868,FALSE,0.99984762156397
"dYdX73",73,"dYdX",4.01585521038906,3.17333713686224,4.95242540279065,FALSE,0.99984657144638
"dYdX74",74,"dYdX",4.02232677199607,3.19162611129818,4.94110397308418,FALSE,0.999848025689719
"dYdX75",75,"dYdX",4.02719019530637,3.22574487303555,4.91789615440879,FALSE,0.99985069676076
"dYdX76",76,"dYdX",4.02741041225359,3.24546377201875,4.90369066912386,FALSE,0.999851691636683
"dYdX77",77,"dYdX",4.02954494070305,3.25730117085289,4.89263959917084,FALSE,0.999852946749353
"dYdX78",78,"dYdX",4.02912241926422,3.26728363962535,4.87854419344828,FALSE,0.999853443084539
"dYdX79",79,"dYdX",4.03006273800222,3.28013681957612,4.86450532256689,FALSE,0.999855051891484
"dYdX80",80,"dYdX",4.03268591636643,3.32361922607422,4.82391509858308,FALSE,0.999862215521718
"dYdX81",81,"dYdX",4.04951126826364,3.13542244636043,5.08637484509403,FALSE,0.999851569256228
"dYdX82",82,"dYdX",4.05605847383555,3.14613274073221,5.07373948780656,FALSE,0.999854903668195
"dYdX83",83,"dYdX",4.06536749905531,3.16960100313103,5.04796280287812,FALSE,0.999860196632629
