"","var","ID1","ID2","mean","median","pc2.5","pc97.5","overlap0","gel","DOY","TIMESTAMP"
"113","dYdX",85,1,0.0591645773656139,0.0685728928496417,-0.052494543241649,0.130790336628759,TRUE,2.30719594914156,209,2018-07-28 13:00:00
"114","dYdX",86,1,0.104418249372442,0.106183288754792,-0.0488028659128657,0.230836466328537,TRUE,3.40375922953869,209,2018-07-28 14:00:00
"115","dYdX",87,1,0.124087357976645,0.123695308594993,-0.0476920731813198,0.273832097195542,TRUE,3.57278273859835,209,2018-07-28 15:00:00
"116","dYdX",88,1,0.0717538861408215,0.0800261712668194,-0.0486326703172211,0.156936051329448,TRUE,1.91343447814567,210,2018-07-29 09:00:00
"117","dYdX",89,1,0.0677701171916355,0.077664240868011,-0.0494174143164953,0.144893934109211,TRUE,1.84933899609655,210,2018-07-29 10:00:00
"118","dYdX",90,1,0.0601144902968643,0.0707132702382385,-0.053933409959369,0.132007991660631,TRUE,1.81704933194765,210,2018-07-29 11:00:00
"119","dYdX",91,1,0.0613264950992473,0.072033146740297,-0.0575166128226354,0.127202296814369,TRUE,1.75580411917904,210,2018-07-29 12:00:00
"120","dYdX",92,1,0.0721524003580506,0.0854560885880394,-0.0544727772615324,0.138648051015113,TRUE,1.99983421685487,210,2018-07-29 13:00:00
"121","dYdX",93,1,0.113079157411605,0.123191091244576,-0.0524311151551447,0.233272455424131,TRUE,2.86271160828583,210,2018-07-29 14:00:00
"122","dYdX",94,1,0.131258190974372,0.138883612444606,-0.0524618234952843,0.272251723883606,TRUE,3.10145941296488,210,2018-07-29 15:00:00
"123","dYdX",95,1,0.100816386845694,0.119247309598964,-0.0528105235324188,0.190858073179429,TRUE,1.9947642204851,211,2018-07-30 09:00:00
"124","dYdX",96,1,0.0963887719534579,0.116359025718227,-0.0528957350363675,0.181088117993483,TRUE,2.07259146961221,211,2018-07-30 10:00:00
"125","dYdX",97,1,0.0876737476723796,0.107980777194113,-0.0557298527739583,0.172833866702125,TRUE,2.17958201750204,211,2018-07-30 11:00:00
"126","dYdX",98,1,0.082503364539,0.101497141021733,-0.060572635919062,0.16714715135837,TRUE,2.2022165512403,211,2018-07-30 12:00:00
"127","dYdX",99,1,0.0855816393189421,0.102489383720189,-0.0566532999450363,0.180865535515888,TRUE,2.61232389612853,211,2018-07-30 13:00:00
"128","dYdX",100,1,0.117719114194936,0.134410364892032,-0.0520459347652737,0.245234263631264,TRUE,2.93429658185802,211,2018-07-30 14:00:00
"129","dYdX",101,1,0.131584948263265,0.14776365714995,-0.0535274222804705,0.273592501513663,TRUE,3.10160026376059,211,2018-07-30 15:00:00
"130","dYdX",102,1,0.0973002579679335,0.119816588035004,-0.0542095088940661,0.189815422609489,TRUE,2.12583472100405,212,2018-07-31 09:00:00
"131","dYdX",103,1,0.0916692760990436,0.114292157434545,-0.0536460679555078,0.17721102790184,TRUE,2.18015966758227,212,2018-07-31 10:00:00
"132","dYdX",104,1,0.0806424826436958,0.102934531106796,-0.057573465606871,0.164123700719281,TRUE,2.27649218808238,212,2018-07-31 11:00:00
"133","dYdX",105,1,0.073999215800206,0.0937479948683898,-0.064721576537751,0.15674631345029,TRUE,2.23062097903925,212,2018-07-31 12:00:00
"134","dYdX",106,1,0.080984411046434,0.100857790380582,-0.059323153113108,0.169467649902624,TRUE,2.37587815479371,212,2018-07-31 13:00:00
"135","dYdX",107,1,0.118790447878676,0.135865490635921,-0.0540128749777251,0.252338087511124,TRUE,3.02862460047623,212,2018-07-31 14:00:00
"136","dYdX",108,1,0.132538115534554,0.148813468285796,-0.0570330274123547,0.281021366889373,TRUE,3.16064330962113,212,2018-07-31 15:00:00
"137","dYdX",109,1,0.101504636597643,0.129354461676776,-0.0572315950046411,0.192964833110043,TRUE,2.28331519864183,213,2018-08-01 09:00:00
"138","dYdX",110,1,0.094555347695456,0.122018502284764,-0.0564402328063956,0.183872755280813,TRUE,2.41817487402415,213,2018-08-01 10:00:00
"139","dYdX",111,1,0.0865322518907393,0.112336950533394,-0.062655335498976,0.184712438347102,TRUE,2.5988369340171,213,2018-08-01 11:00:00
"140","dYdX",112,1,0.0814202843114959,0.104118859986729,-0.071026278934546,0.184734270111391,TRUE,2.67899096368262,213,2018-08-01 12:00:00
"141","dYdX",113,1,0.0892466276773803,0.109628405826639,-0.0637697583107696,0.205497082020445,TRUE,2.93511744567591,213,2018-08-01 13:00:00
"142","dYdX",114,1,0.116838232275138,0.130200558281355,-0.0643852529796633,0.269428350647141,TRUE,3.41874287821165,213,2018-08-01 14:00:00
"143","dYdX",115,1,0.126974000510305,0.139882812914505,-0.0758079152205631,0.294163445608335,TRUE,3.46703715872097,213,2018-08-01 15:00:00
"144","dYdX",116,1,0.085611733865355,0.117970564912613,-0.0780519301560422,0.17645958576119,TRUE,2.39113942319543,214,2018-08-02 09:00:00
"145","dYdX",117,1,0.0728366697813743,0.102390501710895,-0.075298627919567,0.157926284564895,TRUE,2.45261773162959,214,2018-08-02 10:00:00
"146","dYdX",118,1,0.0608918051896261,0.0869539863816992,-0.0848169017248353,0.148952288060966,TRUE,2.51719727727577,214,2018-08-02 11:00:00
